Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,information_Open,information_High,information_Low,information_Close,information_Adj Close,information_Volume,information_log_return,information_realized_volatility,min_1k_count,pessimistic_doubtful,angry,fearful_concerned,euphoric_excited,bearish,bullish,happy,sad,mistrustful,positive,annoyed_frustrated,optimistic,negative,1m_rv,1w_rv,1y_rv,2w_rv,3m_rv,6m_rv,active_count
2021-02-09,46445.51,48216.09,45000.0,46505.2,12505.08248,10.747319413280158,136.3800048828125,137.22999572753906,136.33999633789062,136.5800018310547,132.85568237304688,5276100,-0.0011708157185692,0.7092200279832294,1634,335.0,189.0,602.0,1068.0,321.0,884.0,323.0,60.0,54.0,3539.0,21.0,1240.0,5220.0,122.464926287441,112.172502671717,78.5209648733054,110.595323344987,94.8745544510765,74.4793426133461,1179899
2021-02-10,46493.9,47364.09,43746.06,44854.63,9483.328956,10.711182095157668,137.1300048828125,137.3000030517578,135.22000122070312,136.3800048828125,132.66110229492188,4732200,-0.0014653940439037,0.7068858946283779,1634,274.0,145.0,479.0,800.0,294.0,692.0,183.0,42.0,44.0,2785.0,24.0,1039.0,4462.0,122.057806073974,119.033938568552,78.5432519366886,109.543550848418,95.0982251123252,74.6026962928358,1185257
2021-02-11,44854.63,48696.84,44040.96,47981.48,9390.816355,10.778570382103863,137.3000030517578,137.97000122070312,136.77000427246094,137.8800048828125,134.12020874023438,3782900,0.0109386341666555,0.7157620649045022,1635,283.0,136.0,632.0,865.0,256.0,692.0,179.0,53.0,53.0,2881.0,21.0,1154.0,4485.0,110.168664641364,123.271654070702,78.62911901225,109.880645286371,95.4767533069242,74.7240392105521,1063760
2021-02-12,48044.88,49000.0,46231.16,47395.84,5970.135903,10.766289740118628,137.52000427246094,138.67999267578125,137.13999938964844,138.58999633789062,134.81085205078125,3377800,0.0051361305945016,0.710045113531758,1632,250.0,142.0,442.0,790.0,255.0,604.0,216.0,44.0,37.0,2460.0,24.0,968.0,4029.0,109.536059725568,122.922353727967,78.6414374390686,102.165165947842,95.7244352552369,74.7690295388075,1149349
2021-02-16,47954.05,50602.53,47036.02,49166.53,8376.076088,10.802968386429022,139.13999938964844,139.24000549316406,137.77999877929688,138.13999938964844,134.37313842773438,4861100,-0.0032522484141868,0.6992711438535659,1627,241.0,120.0,382.0,813.0,304.0,616.0,231.0,39.0,27.0,2384.0,20.0,884.0,3923.0,100.611265129616,60.6332520673396,78.6824804206401,96.2950782196394,95.8304510063832,75.0258203470756,991949
2021-02-17,49136.7,52640.0,48896.19,52174.28,9571.647969,10.86234493213768,136.8699951171875,137.22000122070312,135.5399932861328,136.9199981689453,133.1864013671875,7637400,-0.0088708589536592,0.6891116254368005,1622,262.0,193.0,468.0,910.0,335.0,804.0,289.0,46.0,44.0,2887.0,11.0,971.0,4609.0,99.9070532024023,60.8120583108641,78.756493744793,95.8515551132949,95.8912644231458,75.1836495005633,1138578
2021-02-18,52141.23,52566.98,50869.61,51579.54,6330.142919,10.850880361210226,135.5,136.47999572753906,134.52999877929688,136.25,132.53466796875,5477400,-0.0049053667454597,0.6461158560384644,1615,242.0,148.0,435.0,776.0,276.0,639.0,219.0,53.0,50.0,2729.0,26.0,981.0,4320.0,99.8494355397203,53.7706105096865,78.7714712541118,95.922469818697,95.5760943600245,75.1699276258639,1138749
2021-02-19,51560.46,56399.99,50627.32,55988.58,9229.782504,10.9329030203496,136.9499969482422,137.07000732421875,135.44000244140625,136.0500030517578,132.34010314941406,5842800,-0.0014689458829488,0.6258351420397664,1614,257.0,160.0,482.0,899.0,252.0,691.0,261.0,51.0,43.0,2767.0,23.0,1019.0,4567.0,100.304826447645,52.590432363214,78.7784235225053,96.1044239068947,95.6883964078115,75.1358306909131,1246492
2021-02-22,57485.74,57564.19,47400.0,54173.65,17002.83273,10.899949906850877,134.3800048828125,134.82000732421875,132.97000122070312,133.0500030517578,129.42193603515625,7131300,-0.0222974672997819,0.6843026107679554,1608,232.0,149.0,512.0,859.0,423.0,568.0,207.0,48.0,43.0,2228.0,16.0,845.0,4387.0,92.867321275661,73.6019970628938,79.0425849981808,93.1478388131434,96.8788970945679,75.9501437237709,1094537
2021-02-23,54173.64,54196.58,44845.72,48887.93,17766.39815,10.797285814729513,130.83999633789062,133.5,128.61000061035156,132.67999267578125,129.06199645996094,12099200,-0.002784861483903,0.6771312587500746,1607,241.0,194.0,551.0,966.0,623.0,813.0,218.0,59.0,46.0,2527.0,24.0,845.0,5209.0,102.097546172368,115.284887757356,79.9293117054266,92.299478607983,100.029622410276,77.9094350590031,1058640
2021-02-24,48927.33,51459.51,47000.0,49754.0,8774.366743,10.81484614136472,131.69000244140625,134.8300018310547,130.67999267578125,134.7100067138672,131.03668212890625,8236100,0.0151842106731683,0.7035899801652249,1606,242.0,139.0,495.0,767.0,323.0,542.0,171.0,43.0,26.0,2404.0,19.0,811.0,4163.0,103.062181090677,115.946174045734,80.0482777377111,94.2009830451749,100.370738614653,78.1956108298249,1236724
2021-02-25,49715.13,52079.16,46723.0,47088.58,7920.692947,10.75978578776063,133.50999450683594,134.39999389648438,129.4199981689453,130.0,126.45509338378906,17156900,-0.0355899190943054,0.7990466132607287,1613,205.0,109.0,454.0,613.0,268.0,462.0,152.0,33.0,29.0,1993.0,16.0,726.0,3505.0,102.864837892837,114.806189148624,80.026692010043,92.0574246614773,100.401075709201,78.1507444908675,1215092
2021-02-26,47070.18,48476.62,44151.97,46314.83,8126.227409,10.74321749116428,131.2899932861328,132.6999969482422,129.52999877929688,130.69000244140625,127.12628936767578,17755800,0.0052936748342578,0.8001613975439944,1621,170.0,103.0,411.0,641.0,388.0,595.0,166.0,32.0,33.0,2036.0,13.0,737.0,3587.0,104.871152579705,118.609045555756,80.2158210563864,97.2094375944997,99.4791367157387,78.867585549804,1120909
2021-03-01,45261.56,49831.52,45020.25,49629.33,8512.759438,10.812337268591108,132.91000366210938,134.97999572753906,132.07000732421875,134.89999389648438,131.22146606445312,12386900,0.0317055926791276,0.8424108182019491,1609,218.0,109.0,531.0,696.0,313.0,563.0,190.0,56.0,25.0,2172.0,17.0,786.0,3465.0,103.713324695356,118.163728269467,80.6236926509773,105.313584649769,100.805368457983,80.4294794331089,1085598
2021-03-02,49641.89,50250.0,47069.52,48516.35,4945.788807,10.78965613351768,135.08999633789062,135.17999267578125,132.57000732421875,132.75999450683594,129.1398468017578,12401400,-0.0159907724938443,0.80811520804326,1606,204.0,127.0,359.0,519.0,222.0,474.0,146.0,33.0,22.0,1926.0,18.0,717.0,3209.0,104.108411326043,96.5633002828976,80.6839309456096,106.247769121607,100.81621458949,80.3508692502855,1130624
2021-03-03,48438.0,52652.82,48168.45,50379.68,6151.487153,10.827343198159554,132.1199951171875,132.5,129.27999877929688,129.4199981689453,125.89090728759766,14944800,-0.0254800299941617,0.852870652119197,1607,155.0,89.0,306.0,467.0,191.0,509.0,141.0,31.0,23.0,1751.0,18.0,583.0,2871.0,103.86668339766,95.5133220989678,80.7808003923655,106.317976528053,101.104776605467,80.1594447543488,1182143
2021-03-04,50376.05,51817.54,47500.0,48360.5,5641.612136,10.786438643798522,129.02000427246094,129.9600067138672,124.95999908447266,126.55999755859376,123.10889434814452,38477800,-0.0223464307521226,0.8971000789188386,1608,150.0,107.0,340.0,485.0,248.0,441.0,127.0,32.0,29.0,1774.0,18.0,690.0,3046.0,104.836962223683,98.7276316954769,80.8932611915316,107.100886530396,101.422827793396,79.6639524331463,1042700
2021-03-05,48353.09,49471.24,46294.0,48739.21,5219.246909,10.794239118594822,128.13999938964844,129.30999755859375,124.70999908447266,128.9499969482422,125.43372344970705,23042900,0.0187082239323039,0.905852979705094,1610,156.0,116.0,341.0,451.0,254.0,425.0,132.0,36.0,31.0,1734.0,15.0,613.0,2956.0,106.454895302856,90.5001665199768,81.0091355202231,107.456573417408,101.933692794,79.9043784360636,1164409
2021-03-08,50952.55,52427.8,49316.98,52427.8,4419.561134,10.867192263976683,128.8300018310547,129.4499969482422,125.6999969482422,125.83000183105467,122.39881896972656,17621200,-0.0244929045054531,0.9565728485598824,1608,151.0,103.0,322.0,488.0,181.0,423.0,148.0,31.0,30.0,1786.0,17.0,675.0,2817.0,100.686094572404,72.3294399500121,80.9119237058384,101.817923249679,102.127879139728,79.9997261448363,1170132
2021-03-09,52427.8,54939.26,51857.0,54929.02,5428.892244,10.913797085289112,128.77000427246094,130.91000366210938,128.60000610351562,130.11000061035156,126.56209564208984,11493600,0.0334484470507376,1.0369916697694783,1607,173.0,103.0,323.0,531.0,184.0,461.0,153.0,27.0,29.0,1882.0,14.0,675.0,3091.0,90.4577280051085,76.9402650082412,80.5917472988218,88.598215094496,102.147139632589,80.3084201089254,1087019
2021-03-10,54927.29,57402.89,53010.0,55852.29,6916.278181,10.930465806342523,131.50999450683594,131.52999877929688,129.49000549316406,129.58999633789062,126.0562515258789,9229500,-0.0040046590183022,1.0381137578491055,1605,182.0,123.0,321.0,539.0,221.0,459.0,150.0,49.0,29.0,1860.0,16.0,663.0,3050.0,90.2964384011209,74.1292191430011,80.6239993293063,86.1950091355954,102.219795807638,80.3804568421478,1178317
2021-03-11,55918.09,58155.99,54269.0,57772.09,6640.487765,10.964261066067936,131.5399932861328,133.17999267578125,131.25999450683594,132.36000061035156,128.75074768066406,6681400,0.0211498954765856,1.0716134911447908,1596,201.0,113.0,331.0,507.0,195.0,454.0,125.0,38.0,31.0,1807.0,17.0,657.0,3145.0,89.0446453938123,65.2798295699,80.6177995227471,85.8864221204903,102.036641462837,80.3855071760618,1082302
2021-03-12,57847.92,58098.5,55011.0,57271.04,5232.310571,10.95555036481792,130.77999877929688,131.4499969482422,129.94000244140625,131.41000366210938,127.82662200927734,6221100,-0.007203253141351,1.066581833453843,1603,187.0,100.0,309.0,433.0,179.0,379.0,127.0,29.0,28.0,1657.0,18.0,603.0,2875.0,88.1228278630641,47.4416026047619,77.9439763282471,75.171368159831,102.023957043847,80.4168465259257,1184494
2021-03-15,58956.9,60595.13,54555.0,55644.37,7725.21405,10.926736183571489,131.50999450683594,132.88999938964844,130.99000549316406,132.80999755859375,129.18846130371094,8292500,0.0105972825061009,1.0729575354716596,1606,192.0,112.0,367.0,449.0,230.0,432.0,134.0,36.0,21.0,1684.0,17.0,636.0,3012.0,92.0762689939408,75.4263473623039,72.0559804658917,74.3313710820562,103.32877692688,81.184119953166,1165695
2021-03-16,55616.42,56950.0,53221.0,56908.34,7733.226695,10.949197182308632,133.8300018310547,135.08999633789062,133.24000549316406,133.80999755859375,130.16122436523438,6553400,0.0075013480421164,1.076332713388518,1601,152.0,77.0,283.0,429.0,265.0,417.0,132.0,31.0,23.0,1611.0,14.0,566.0,2746.0,93.9674745215553,79.237377225394,71.7929509334772,78.7814095577023,103.80682235855,81.6291643412685,1161554
2021-03-17,56928.38,58968.8,54124.0,58901.8,5840.077026,10.98362692944437,132.72999572753906,134.5,131.72000122070312,133.6999969482422,130.05418395996094,9683200,-0.0008224037890931,1.0705635539272147,1603,162.0,93.0,274.0,429.0,214.0,439.0,143.0,22.0,22.0,1614.0,13.0,598.0,2527.0,93.0628466884304,77.846672320126,71.5662860495712,76.7447768710636,101.431853222182,81.6518937267699,1122028
2021-03-18,58939.73,60083.25,57000.0,57648.05,5516.463894,10.962111700320277,131.8699951171875,132.10000610351562,129.8300018310547,129.99000549316406,126.44537353515624,8792400,-0.0281408946041983,1.126059396527333,1604,172.0,100.0,326.0,452.0,165.0,395.0,132.0,23.0,24.0,1630.0,15.0,686.0,2730.0,93.9021782810273,83.013806090895,71.6555341018446,75.7107567944243,101.550722735326,81.8402399241804,1210089
2021-03-19,57648.01,59450.95,56279.34,58072.0,3523.482332,10.969438898964675,130.02000427246094,130.58999633789062,128.97999572753906,129.60000610351562,126.06599426269533,13612400,-0.0030047356650841,1.126543628283624,1605,144.0,95.0,275.0,353.0,167.0,386.0,139.0,15.0,16.0,1442.0,16.0,554.0,2421.0,93.3410250775912,83.3635014066623,70.9494008866242,70.7242660353925,101.542941748554,81.8941888379187,1162151
2021-03-22,57410.54,58461.78,53715.0,54070.92,6566.966963,10.898051797211878,130.02000427246094,132.50999450683594,129.80999755859375,131.8699951171875,128.54489135742188,7992100,0.0173637207789356,1.112670062356067,1604,213.0,91.0,378.0,407.0,248.0,395.0,104.0,31.0,26.0,1596.0,18.0,647.0,3074.0,89.2976650366837,64.3649084540605,69.6699753083455,72.4318458490278,101.487519253764,81.8273720717636,1145945
2021-03-23,54117.71,55866.44,52933.03,54361.57,4996.463652,10.903412749378552,132.22999572753906,132.80999755859375,130.6999969482422,131.0500030517578,127.74555206298828,6464600,-0.0062375987357485,1.1148903033371755,1597,181.0,95.0,281.0,424.0,263.0,419.0,88.0,21.0,22.0,1538.0,13.0,593.0,2600.0,80.1524840958757,59.7111266924718,69.5872474134661,70.3226132684137,101.922118846157,82.1100588315385,1237240
2021-03-24,54360.07,57207.33,51638.76,52287.52,6867.564337,10.864512998250978,131.83999633789062,131.86000061035156,129.44000244140625,129.4600067138672,126.19566345214844,7104700,-0.0122069480784725,1.1090687101026449,1591,197.0,97.0,341.0,556.0,253.0,498.0,112.0,32.0,30.0,1925.0,9.0,719.0,3131.0,78.5487087520876,59.2714390505801,69.0844099359767,69.3138455799998,101.879300823514,82.0964117379825,1157951
2021-03-25,52281.77,53271.59,50360.0,51326.11,6682.617404,10.845954868540758,128.69000244140625,129.9600067138672,127.72000122070312,129.3800048828125,126.11766052246094,11286500,-0.0006181566219902,1.014397323853498,1594,225.0,119.0,417.0,551.0,408.0,565.0,161.0,45.0,35.0,2109.0,24.0,800.0,3729.0,81.5982668787797,59.0831589522504,69.3951030358352,74.8696860014723,102.738104842045,82.6573593922226,1206997
2021-03-26,51292.65,55114.86,51263.38,55081.37,4874.251115,10.916566825445392,129.30999755859375,132.80999755859375,129.25999450683594,132.6699981689453,129.32469177246094,7441600,0.0251109797713269,1.0605003126008483,1593,176.0,92.0,388.0,414.0,222.0,459.0,113.0,21.0,27.0,1655.0,10.0,644.0,2800.0,77.5118604479066,63.2733211273765,69.4285989863191,75.7470130750493,102.446863547102,82.7190622778124,1094369
2021-03-29,55790.28,58402.68,54892.42,57600.1,5360.425663,10.961279582793589,132.27000427246094,132.63999938964844,130.97999572753906,131.97999572753906,128.652099609375,8658900,-0.0052144645440108,0.984573544881492,1587,139.0,100.0,291.0,427.0,164.0,440.0,118.0,31.0,24.0,1668.0,16.0,633.0,2699.0,74.4469128891336,70.9138645245639,69.0797481890453,67.6949106529314,101.602336796605,82.8273040306511,1116526
2021-03-30,57623.66,59388.66,57011.0,58760.59,3392.338619,10.981226671081515,131.0500030517578,131.19000244140625,129.94000244140625,130.72999572753906,127.43359375,6617700,-0.0095162686910379,0.9711676353730672,1582,155.0,90.0,267.0,486.0,170.0,378.0,109.0,22.0,26.0,1670.0,7.0,636.0,2660.0,73.5130441600856,64.4723117295466,68.9839644384188,62.9176773681258,101.232330920363,82.8601430794692,1150659
2021-03-31,58767.75,59816.17,56713.45,58782.58,4595.252521,10.981600831490097,131.72999572753906,133.6199951171875,131.6199951171875,132.80999755859375,129.46116638183594,7715200,0.0157854221372568,0.9378988542004932,1585,166.0,105.0,267.0,483.0,184.0,393.0,132.0,39.0,24.0,1624.0,9.0,629.0,2841.0,72.4908824891859,63.4403925990341,68.8906291718323,62.3165176045336,101.168590954043,82.6583856334284,1245144
2021-04-01,58789.96,59490.0,57935.42,58728.53,2786.58091,10.980680918405938,134.25999450683594,135.49000549316406,134.1300048828125,135.47999572753906,132.0638427734375,7175800,0.0199044793843778,0.9291255299749652,1583,127.0,78.0,233.0,462.0,166.0,420.0,134.0,30.0,24.0,1530.0,19.0,523.0,2433.0,69.3885235125196,34.8643129919174,68.8321573516686,57.9431476535881,101.155437155274,82.6421277974865,1137569
2021-04-05,58213.69,59280.0,56800.0,59125.0,2402.437135,10.987409125794231,136.27000427246094,138.52000427246094,136.08999633789062,138.27999877929688,134.79322814941406,6433400,0.0204566098118217,0.934957421446303,1580,140.0,77.0,207.0,444.0,153.0,427.0,120.0,25.0,24.0,1492.0,8.0,530.0,2289.0,63.2602200415035,30.3504462076361,68.5719259799098,54.6221504538405,97.5995655174985,82.6391732420757,1222960
2021-04-06,59135.36,59473.9,57216.0,58018.3,2711.397847,10.96851375700484,138.05999755859375,138.50999450683594,137.22999572753906,137.69000244140625,134.2181396484375,5657800,-0.0042758070381987,0.8841987408269816,1581,163.0,68.0,257.0,452.0,217.0,444.0,129.0,26.0,22.0,1593.0,11.0,599.0,2624.0,63.0804445854694,26.4983979656087,68.4771456101721,49.9687681798739,96.3424178079498,82.6556521185466,1191968
2021-04-07,58024.9,58668.0,55441.93,55932.83,5454.576616,10.93190678549854,137.5800018310547,138.6699981689453,137.0800018310547,138.4199981689453,134.92971801757812,5042600,0.0052877289980033,0.780144786508208,1581,138.0,102.0,255.0,477.0,279.0,452.0,124.0,32.0,23.0,1616.0,22.0,582.0,2818.0,62.818995099811,29.948922933443,68.4544947897081,51.2518551374648,95.1073220787666,82.7749084639099,1242646
2021-04-08,55912.38,58145.49,55680.4,58096.6,4586.806859,10.969862421334192,139.72000122070312,140.4499969482422,139.47999572753906,140.4199981689453,136.87930297851562,7072300,0.0143453903637951,0.7992190333166417,1580,168.0,90.0,237.0,447.0,208.0,426.0,115.0,19.0,25.0,1571.0,14.0,580.0,2627.0,62.8667889111449,33.1977183833205,68.4671649506712,40.0043041664191,94.695431162747,82.8225664851686,1095108
2021-04-09,58066.18,58890.25,57657.43,58109.56,2660.648097,10.970085473193986,139.91000366210938,141.80999755859375,139.66000366210938,141.77000427246094,138.1952667236328,4700500,0.0095681377168457,0.7630656626157449,1578,190.0,78.0,218.0,447.0,184.0,395.0,104.0,26.0,23.0,1583.0,3.0,632.0,2590.0,59.8012842384039,36.1474180388261,68.4785860264929,38.8550272816405,94.6010271091271,82.8136031701767,1223061
2021-04-12,59972.26,61234.56,59361.11,59831.66,3707.436455,10.999290231277472,141.19000244140625,141.5399932861328,140.39999389648438,141.08999633789062,137.53237915039062,7953500,-0.0048080975968787,0.7600669908360418,1577,154.0,63.0,272.0,559.0,239.0,448.0,110.0,28.0,24.0,1656.0,9.0,606.0,2504.0,59.2965937775837,40.7222906288826,68.2597384913279,35.9088040798386,88.3368597597892,82.8506547889606,1123911
2021-04-13,59814.87,63769.0,59780.0,63564.48,5711.526769,11.059810102748228,141.6300048828125,142.52999877929688,141.3699951171875,142.4199981689453,138.828857421875,5657900,0.0093824670280273,0.7575278569402968,1579,176.0,127.0,264.0,708.0,237.0,642.0,172.0,25.0,27.0,2199.0,13.0,734.0,2910.0,58.6558756939537,45.7415425534492,68.2521624042628,38.1814739933165,88.0690012479281,82.9336000016519,1173971
2021-04-14,63605.69,64895.22,61327.0,62986.09,6002.893543,11.05066918734437,142.39999389648438,142.47000122070312,140.63999938964844,140.91000366210938,137.35691833496094,5608100,-0.0106590110012456,0.7635132179663026,1583,182.0,116.0,288.0,586.0,279.0,565.0,168.0,28.0,28.0,2053.0,17.0,686.0,3227.0,57.5022019288799,40.8729491706492,68.2978528341654,40.4451187398876,85.86441223378,83.0026287781921,1152026
2021-04-15,62954.2,63855.37,61998.9,63239.19,3433.449345,11.054679482892237,142.1999969482422,143.44000244140625,142.17999267578125,143.3300018310547,139.7159423828125,5514400,0.0170282620142128,0.793019153388485,1585,179.0,104.0,262.0,533.0,217.0,578.0,143.0,42.0,27.0,2067.0,10.0,745.0,3191.0,54.556978188887,41.5486055785565,68.2901907237416,41.4259945697713,84.9812035673497,83.0485589979066,1362772
2021-04-16,63247.24,63580.4,60042.04,61436.24,5778.816687,11.025755168032218,143.44000244140625,143.57000732421875,142.6999969482422,143.3000030517578,139.68666076660156,5847800,-0.0002093205798097,0.7093396296585007,1586,290.0,170.0,385.0,800.0,343.0,705.0,230.0,54.0,32.0,2678.0,16.0,884.0,4324.0,51.6932863746556,46.5505105182876,68.2415711560072,43.1310053588801,84.7328698864968,83.1321392825418,935901
2021-04-19,56260.83,57633.0,54252.88,55694.55,5791.239062,10.927637575526743,142.66000366210938,143.32000732421875,141.25999450683594,142.11000061035156,138.52667236328125,5127000,-0.008338946231718,0.716079054552842,1593,249.0,118.0,380.0,769.0,464.0,693.0,224.0,61.0,30.0,2656.0,23.0,882.0,4264.0,59.0354866286232,80.9527790589006,68.9370041161561,65.2024973362931,86.5301102773603,84.5036880601911,886612
2021-04-20,55694.55,57119.0,53400.0,56503.19,5863.882839,10.942052375717708,141.80999755859375,142.42999267578125,140.05999755859375,140.85000610351562,137.2984619140625,4936700,-0.0089058722428685,0.691010305714972,1595,229.0,93.0,382.0,737.0,399.0,687.0,206.0,41.0,38.0,2396.0,19.0,852.0,3920.0,59.5483283790827,74.5308143790883,68.9446092362581,66.0605987621522,86.0072321011426,84.6042675249753,1123398
2021-04-21,56493.02,56850.0,53628.79,53806.24,4578.257087,10.893144724554231,140.60000610351562,142.32000732421875,140.2100067138672,142.27000427246094,138.68263244628906,4627100,0.0100311530379029,0.6980639921967675,1597,220.0,119.0,412.0,595.0,403.0,657.0,198.0,40.0,42.0,2432.0,33.0,877.0,4082.0,59.153021716986,69.2006406637983,68.8703099207137,65.7222208034834,84.714218659956,84.4262171571253,923285
2021-04-22,53823.48,55491.8,50450.01,51683.95,7838.956347,10.85290256742426,142.02000427246094,142.6300048828125,139.97999572753906,140.60000610351562,137.0547332763672,5826100,-0.0118076679066696,0.6969727809725941,1593,294.0,167.0,495.0,767.0,629.0,825.0,244.0,53.0,42.0,3005.0,26.0,997.0,5295.0,59.623720808665,69.0703158586678,68.9560599334575,66.6971685226764,83.3338166632186,84.4755361308082,1120297
2021-04-23,51693.98,52131.34,47555.0,51176.65,11649.31918,10.843038652315531,140.86000061035156,143.14999389648438,140.8300018310547,142.6999969482422,139.10179138183594,4443000,0.014825480309903,0.7215296427852076,1590,260.0,185.0,544.0,888.0,744.0,914.0,250.0,61.0,44.0,2807.0,32.0,909.0,5326.0,64.1741447726113,80.2742941081088,69.4368985015048,75.7092867246743,84.7264895292293,85.4006694893008,1117120
2021-04-26,49122.75,54404.78,48823.01,54073.41,6046.796828,10.898097846782862,142.75,143.5800018310547,142.64999389648438,143.42999267578125,139.8133544921875,3867500,0.0051025571443972,0.6516368637354002,1589,200.0,119.0,434.0,673.0,369.0,693.0,172.0,30.0,25.0,2447.0,14.0,861.0,3964.0,64.7032167986052,85.9273621548419,69.67651328948,83.4936774161679,84.8458592893023,85.923779177446,944636
2021-04-27,54015.32,55519.37,53325.75,55091.39,4111.125216,10.916748721587917,143.66000366210938,143.77000427246094,142.57000732421875,143.0800018310547,139.47218322753906,5411000,-0.0024431330531227,0.6490465611338867,1594,205.0,120.0,414.0,577.0,299.0,549.0,137.0,34.0,28.0,2014.0,18.0,740.0,3453.0,64.3429167142025,88.2079514011513,69.7201843061757,82.7305871388685,84.6345460326452,85.9185992941127,1092426
2021-04-28,55094.73,56500.0,53811.49,54901.97,4542.50992,10.913304510278236,142.25,142.44000244140625,141.41000366210938,141.75,138.17575073242188,5345600,-0.0093389845803741,0.6486376073156378,1587,193.0,110.0,264.0,605.0,239.0,487.0,139.0,30.0,24.0,1951.0,17.0,775.0,3241.0,64.2056241828747,87.6044052276496,69.7347825977749,80.749515707033,84.1554841673678,85.7913448132472,1115067
2021-04-29,54898.45,55239.33,52379.9,53593.97,4172.676707,10.889191840730296,142.91000366210938,143.08999633789062,140.19000244140625,141.6300048828125,138.05877685546875,6708300,-0.0008468849057221,0.6174826838398206,1582,198.0,120.0,318.0,615.0,302.0,614.0,147.0,38.0,30.0,2207.0,16.0,816.0,3491.0,63.7999094178822,85.4365637396694,69.4505294219628,80.7200430823634,81.791285313425,85.7553316144167,993067
2021-04-30,53585.93,58008.0,53087.15,57775.27,4809.182047,10.964316108433264,140.19000244140625,140.9499969482422,139.3699951171875,139.6999969482422,136.17742919921875,5291700,-0.0137208132843049,0.5901476780123099,1581,177.0,104.0,262.0,578.0,217.0,529.0,154.0,31.0,45.0,1890.0,21.0,642.0,2942.0,64.8719878867367,63.0559034684683,68.8784748400223,84.265322989339,81.4002350524306,85.9326990510822,1116454
2021-05-03,56599.91,59000.0,56500.0,57222.37,3636.517357,10.95470018483059,140.4499969482422,140.72999572753906,138.9600067138672,139.30999755859375,135.79730224609375,5402900,-0.0027955962246908,0.5320510247314839,1578,200.0,119.0,298.0,605.0,262.0,633.0,171.0,38.0,28.0,2189.0,10.0,774.0,3377.0,68.750263427478,56.2181578085727,69.0173673973475,75.3901751851944,81.4505480683109,86.364041778846,1266258
2021-05-04,57227.64,57250.85,53080.69,53236.84,5747.194019,10.882505916878266,138.27000427246094,138.30999755859375,135.2899932861328,136.80999755859375,133.3603057861328,9959800,-0.0181085641063534,0.5763994736637573,1580,233.0,160.0,328.0,622.0,324.0,720.0,200.0,39.0,27.0,2507.0,21.0,904.0,4135.0,70.3151922988155,66.3859775132862,69.1372302477828,78.1848063796483,81.9302772543797,86.7003250367534,1288579
2021-05-05,53221.75,57976.62,52924.5,57509.93,5504.557881,10.959712907527438,137.92999267578125,137.99000549316406,136.22000122070312,136.47999572753906,133.03863525390625,5622900,-0.0024150316480886,0.5733440150317832,1582,308.0,164.0,412.0,890.0,303.0,880.0,240.0,44.0,42.0,3172.0,20.0,1236.0,4752.0,71.4343221373036,70.6987462753825,69.2127936226669,79.7407117427922,82.1736397634584,86.5086926113024,1210509
2021-05-06,57517.08,58420.83,55283.0,56447.39,5144.233171,10.941064332902178,136.4199981689453,137.92999267578125,135.44000244140625,137.85000610351562,134.3740997314453,7169300,0.0099881293076036,0.5584715158805673,1578,237.0,125.0,336.0,578.0,265.0,705.0,198.0,47.0,48.0,2489.0,24.0,889.0,3895.0,72.1619202519066,71.4499839715942,69.221518924409,79.1077255443277,81.6728920376117,86.1904558142476,1236912
2021-05-07,56425.82,58743.85,55288.11,57381.73,4234.709544,10.957481238958865,139.22999572753906,139.85000610351562,138.42999267578125,139.02999877929688,135.52435302734375,9598300,0.0085235466550042,0.5557788428812289,1581,220.0,110.0,323.0,527.0,222.0,565.0,171.0,33.0,22.0,2132.0,16.0,766.0,3368.0,71.8557733829216,67.011197446592,69.1893222188704,65.7756164751654,81.3790592418273,86.1556261277474,1188292
2021-05-10,58336.16,59603.0,53500.0,55880.72,6589.42714,10.930974698040933,138.36000061035156,138.42999267578125,135.47000122070312,135.52000427246094,132.1028289794922,10140500,-0.0255704659711417,0.6395505955287318,1581,220.0,121.0,408.0,596.0,383.0,768.0,166.0,32.0,29.0,2345.0,14.0,799.0,3944.0,71.7131986248185,59.9574097496648,68.0576544632032,59.4780681375991,74.6831426016479,86.1308344201143,1312244
2021-05-11,55854.43,56972.33,54500.0,56763.7,4203.169069,10.946652315900648,132.92999267578125,135.38999938964844,132.61000061035156,135.11000061035156,131.7032012939453,13523400,-0.0030299964408584,0.6296878342070578,1581,189.0,100.0,441.0,523.0,308.0,569.0,133.0,36.0,37.0,1931.0,21.0,746.0,3410.0,73.0157873919369,58.4803505203851,68.2000745347696,62.4821380768181,74.7055217105844,86.3930926938205,1244507
2021-05-12,56763.7,58021.26,48530.0,49386.56,6367.354102,10.80743360138235,133.1199951171875,133.85000610351562,130.9600067138672,131.30999755859375,127.99899291992188,14707300,-0.0285283447110868,0.7125158005097078,1582,258.0,220.0,605.0,922.0,466.0,903.0,188.0,44.0,34.0,2816.0,42.0,886.0,5003.0,74.0445142433706,58.4321846103169,68.2746433007622,64.8346682175133,74.5874374260854,86.5277060279339,1262001
