Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,utilities_Open,utilities_High,utilities_Low,utilities_Close,utilities_Adj Close,utilities_Volume,utilities_log_return,utilities_realized_volatility,min_1k_count,pessimistic_doubtful,angry,fearful_concerned,euphoric_excited,bearish,bullish,happy,sad,mistrustful,positive,annoyed_frustrated,optimistic,negative,1m_rv,1w_rv,1y_rv,2w_rv,3m_rv,6m_rv,active_count
2019-09-24,9685.69,9782.0,7998.0,8536.82,28154.41356,9.05214385209785,64.11000061035156,64.8499984741211,64.05999755859375,64.62999725341797,55.954368591308594,26907900,0.0116723167103263,0.385761518755528,1675,83.0,72.0,216.0,243.0,288.0,304.0,60.0,15.0,15.0,916.0,11.0,310.0,1793.0,46.2130858001421,49.4947616725162,70.6129318117353,40.1511451183524,83.427434499899,77.3462166556404,836545
2019-09-25,8536.71,8746.83,8216.0,8432.16,17435.86789,9.039808245933182,64.58000183105469,64.66000366210938,64.23999786376953,64.58999633789062,55.91973114013672,16233800,-0.0006191134311857,0.385197331194108,1673,90.0,44.0,188.0,199.0,316.0,316.0,59.0,15.0,8.0,918.0,8.0,342.0,1864.0,60.7703987377663,88.2426746195175,71.5706237373171,69.4182563140337,86.2092056921078,79.2862608675204,799467
2019-09-25,8536.71,8746.83,8216.0,8432.16,17435.86789,9.039808245933182,64.58000183105469,64.66000366210938,64.23999786376953,64.58999633789062,55.91973114013672,16233800,-0.0006191134311857,0.385197331194108,1673,90.0,44.0,188.0,199.0,316.0,316.0,59.0,15.0,8.0,918.0,8.0,342.0,1864.0,60.7703987377663,88.2426746195175,71.5706237373171,69.4182563140337,86.2092056921078,79.2862608675204,799467
2019-09-26,8443.44,8467.89,7733.99,8055.03,16662.32021,8.994052019998925,64.75,65.11000061035156,64.62999725341797,64.93000030517578,56.214111328125,13373400,0.0052502278738657,0.3893171645496648,1675,112.0,56.0,208.0,194.0,309.0,328.0,57.0,26.0,10.0,937.0,5.0,342.0,1706.0,60.6077880413963,88.8982889351065,71.6276586829114,68.8133196738083,82.9375471242834,79.3903380842763,747707
2019-09-26,8443.44,8467.89,7733.99,8055.03,16662.32021,8.994052019998925,64.75,65.11000061035156,64.62999725341797,64.93000030517578,56.214111328125,13373400,0.0052502278738657,0.3893171645496648,1675,112.0,56.0,208.0,194.0,309.0,328.0,57.0,26.0,10.0,937.0,5.0,342.0,1706.0,60.6077880413963,88.8982889351065,71.6276586829114,68.8133196738083,82.9375471242834,79.3903380842763,747707
2019-09-27,8055.25,8294.04,7866.0,8187.72,10165.85294,9.010390749811515,65.0199966430664,65.05999755859375,64.33999633789062,64.69999694824219,56.01496887207031,16614800,-0.0035486168814333,0.3821187990064139,1680,105.0,30.0,186.0,197.0,221.0,272.0,46.0,14.0,12.0,842.0,2.0,359.0,1657.0,61.5080363752314,83.4544762174425,71.7132437044758,68.7980530139954,79.8377526468619,79.534746915188,701097
2019-09-27,8055.25,8294.04,7866.0,8187.72,10165.85294,9.010390749811515,65.0199966430664,65.05999755859375,64.33999633789062,64.69999694824219,56.01496887207031,16614800,-0.0035486168814333,0.3821187990064139,1680,105.0,30.0,186.0,197.0,221.0,272.0,46.0,14.0,12.0,842.0,2.0,359.0,1657.0,61.5080363752314,83.4544762174425,71.7132437044758,68.7980530139954,79.8377526468619,79.534746915188,701097
2019-09-30,8060.13,8368.5,7714.7,8298.45,9518.992108,9.023824029357348,64.75,65.06999969482422,64.55999755859375,64.73999786376953,56.04960250854492,10835200,0.0006180611619894,0.3821769242108464,1676,105.0,36.0,186.0,162.0,175.0,290.0,52.0,5.0,11.0,868.0,6.0,347.0,1493.0,59.6732639112494,90.7358676041231,71.7169761109985,71.003123031424,76.7312827577937,79.5632909044075,740476
2019-09-30,8060.13,8368.5,7714.7,8298.45,9518.992108,9.023824029357348,64.75,65.06999969482422,64.55999755859375,64.73999786376953,56.04960250854492,10835200,0.0006180611619894,0.3821769242108464,1676,105.0,36.0,186.0,162.0,175.0,290.0,52.0,5.0,11.0,868.0,6.0,347.0,1493.0,59.6732639112494,90.7358676041231,71.7169761109985,71.003123031424,76.7312827577937,79.5632909044075,740476
2019-10-01,8304.47,8531.25,8195.42,8319.01,10224.59198,9.02629853635072,64.5199966430664,64.69999694824219,64.23999786376953,64.58999633789062,55.91973114013672,23783400,-0.0023196721544218,0.312790289691056,1675,82.0,33.0,172.0,138.0,155.0,262.0,49.0,14.0,13.0,922.0,1.0,409.0,1622.0,62.3481846746899,94.9390892943984,71.8239054184488,75.8107907277588,75.7367383914691,79.746217079115,772736
2019-10-01,8304.47,8531.25,8195.42,8319.01,10224.59198,9.02629853635072,64.5199966430664,64.69999694824219,64.23999786376953,64.58999633789062,55.91973114013672,23783400,-0.0023196721544218,0.312790289691056,1675,82.0,33.0,172.0,138.0,155.0,262.0,49.0,14.0,13.0,922.0,1.0,409.0,1622.0,62.3481846746899,94.9390892943984,71.8239054184488,75.8107907277588,75.7367383914691,79.746217079115,772736
2019-10-02,8326.41,8393.39,8170.91,8373.42,4952.534115,9.032817682178932,64.44999694824219,64.55999755859375,63.56999969482422,63.72999954223633,55.1751823425293,14860300,-0.013404141203261,0.3552767412749962,1672,105.0,34.0,198.0,157.0,125.0,179.0,50.0,13.0,10.0,877.0,10.0,430.0,1524.0,60.881037319293,51.7774340885602,71.836913380501,75.6990789478351,74.5611719384178,78.4210633440445,714450
2019-10-02,8326.41,8393.39,8170.91,8373.42,4952.534115,9.032817682178932,64.44999694824219,64.55999755859375,63.56999969482422,63.72999954223633,55.1751823425293,14860300,-0.013404141203261,0.3552767412749962,1672,105.0,34.0,198.0,157.0,125.0,179.0,50.0,13.0,10.0,877.0,10.0,430.0,1524.0,60.881037319293,51.7774340885602,71.836913380501,75.6990789478351,74.5611719384178,78.4210633440445,714450
2019-10-03,8377.68,8419.23,8029.14,8239.92,8701.120396,9.016745914118523,63.75,63.90999984741211,63.41999816894531,63.880001068115234,55.305049896240234,29784600,0.0023509379241204,0.3290854441659656,1673,97.0,32.0,170.0,150.0,147.0,228.0,45.0,14.0,17.0,902.0,7.0,428.0,1601.0,56.6977767493088,47.6755421586032,71.8288531618194,75.6020897749875,71.7928389352689,77.2883368767175,704746
2019-10-03,8377.68,8419.23,8029.14,8239.92,8701.120396,9.016745914118523,63.75,63.90999984741211,63.41999816894531,63.880001068115234,55.305049896240234,29784600,0.0023509379241204,0.3290854441659656,1673,97.0,32.0,170.0,150.0,147.0,228.0,45.0,14.0,17.0,902.0,7.0,428.0,1601.0,56.6977767493088,47.6755421586032,71.8288531618194,75.6020897749875,71.7928389352689,77.2883368767175,704746
2019-10-04,8243.39,8244.93,7986.65,8152.07,6278.781419,9.006027161715547,63.959999084472656,64.91000366210938,63.869998931884766,64.7699966430664,56.0755729675293,18583500,0.0138361412988361,0.3690323579376584,1673,121.0,33.0,161.0,141.0,137.0,195.0,44.0,15.0,15.0,846.0,7.0,385.0,1560.0,56.3754099086292,40.6403960049172,71.8306155315056,73.6372276797852,71.2026541397559,77.1900029781596,712814
2019-10-04,8243.39,8244.93,7986.65,8152.07,6278.781419,9.006027161715547,63.959999084472656,64.91000366210938,63.869998931884766,64.7699966430664,56.0755729675293,18583500,0.0138361412988361,0.3690323579376584,1673,121.0,33.0,161.0,141.0,137.0,195.0,44.0,15.0,15.0,846.0,7.0,385.0,1560.0,56.3754099086292,40.6403960049172,71.8306155315056,73.6372276797852,71.2026541397559,77.1900029781596,712814
2019-10-07,7863.75,8313.7,7763.54,8205.53,9363.327185,9.012563596197332,64.70999908447266,64.79000091552734,64.36000061035156,64.5199966430664,55.859130859375,12865900,-0.0038672801386416,0.3669778921426815,1670,135.0,45.0,184.0,181.0,205.0,321.0,50.0,28.0,20.0,985.0,5.0,388.0,1630.0,55.8583215291731,38.4020729447149,71.8813622623384,74.89072890479,70.4207894292487,77.1879323474196,736366
2019-10-07,7863.75,8313.7,7763.54,8205.53,9363.327185,9.012563596197332,64.70999908447266,64.79000091552734,64.36000061035156,64.5199966430664,55.859130859375,12865900,-0.0038672801386416,0.3669778921426815,1670,135.0,45.0,184.0,181.0,205.0,321.0,50.0,28.0,20.0,985.0,5.0,388.0,1630.0,55.8583215291731,38.4020729447149,71.8813622623384,74.89072890479,70.4207894292487,77.1879323474196,736366
2019-10-08,8211.04,8344.12,8109.74,8178.54,3577.722873,9.00926892955903,64.4800033569336,64.52999877929688,63.88999938964844,63.91999816894531,55.33967590332031,21595900,-0.009342928415676,0.3850599842123133,1672,95.0,30.0,166.0,152.0,145.0,234.0,51.0,9.0,9.0,869.0,4.0,377.0,1434.0,56.7759499607707,31.8930193630818,71.9295198137162,72.310685045799,70.0505752109469,77.2283834436719,719570
2019-10-08,8211.04,8344.12,8109.74,8178.54,3577.722873,9.00926892955903,64.4800033569336,64.52999877929688,63.88999938964844,63.91999816894531,55.33967590332031,21595900,-0.009342928415676,0.3850599842123133,1672,95.0,30.0,166.0,152.0,145.0,234.0,51.0,9.0,9.0,869.0,4.0,377.0,1434.0,56.7759499607707,31.8930193630818,71.9295198137162,72.310685045799,70.0505752109469,77.2283834436719,719570
2019-10-09,8185.85,8707.8,8110.0,8586.34,11634.19485,9.057927847348248,64.08999633789062,64.4800033569336,63.939998626708984,64.2300033569336,55.60806655883789,8977000,0.0048381707219808,0.3695367342193197,1674,115.0,37.0,161.0,174.0,120.0,293.0,44.0,11.0,16.0,870.0,3.0,357.0,1423.0,57.7064121915814,36.2829734512103,71.9776692733969,44.9178069988835,68.8588694626448,77.3044774504142,700138
2019-10-09,8185.85,8707.8,8110.0,8586.34,11634.19485,9.057927847348248,64.08999633789062,64.4800033569336,63.939998626708984,64.2300033569336,55.60806655883789,8977000,0.0048381707219808,0.3695367342193197,1674,115.0,37.0,161.0,174.0,120.0,293.0,44.0,11.0,16.0,870.0,3.0,357.0,1423.0,57.7064121915814,36.2829734512103,71.9776692733969,44.9178069988835,68.8588694626448,77.3044774504142,700138
2019-10-10,8586.57,8666.84,8450.61,8582.11,7435.43199,9.05743508299438,64.08000183105469,64.30000305175781,63.599998474121094,64.16000366210938,55.54745864868164,15605300,-0.0010904228979402,0.3687395426119604,1674,69.0,34.0,185.0,160.0,105.0,229.0,52.0,8.0,7.0,824.0,5.0,341.0,1364.0,59.0388227491772,41.5071289275758,72.040498020763,44.9880356060239,68.8068632236542,77.3972355681796,733529
2019-10-10,8586.57,8666.84,8450.61,8582.11,7435.43199,9.05743508299438,64.08000183105469,64.30000305175781,63.599998474121094,64.16000366210938,55.54745864868164,15605300,-0.0010904228979402,0.3687395426119604,1674,69.0,34.0,185.0,160.0,105.0,229.0,52.0,8.0,7.0,824.0,5.0,341.0,1364.0,59.0388227491772,41.5071289275758,72.040498020763,44.9880356060239,68.8068632236542,77.3972355681796,733529
2019-10-11,8589.08,8820.0,8222.88,8265.55,7824.587188,9.01985155371559,64.0999984741211,64.31999969482422,63.70000076293945,63.91999816894531,55.33967590332031,16077300,-0.0037477478240406,0.3630798679063958,1676,95.0,31.0,120.0,149.0,147.0,202.0,58.0,11.0,20.0,815.0,6.0,357.0,1436.0,59.0440395246965,42.6966378363298,71.9289639007113,41.7249910220847,66.7443204490775,77.257974925905,726799
2019-10-11,8589.08,8820.0,8222.88,8265.55,7824.587188,9.01985155371559,64.0999984741211,64.31999969482422,63.70000076293945,63.91999816894531,55.33967590332031,16077300,-0.0037477478240406,0.3630798679063958,1676,95.0,31.0,120.0,149.0,147.0,202.0,58.0,11.0,20.0,815.0,6.0,357.0,1436.0,59.0440395246965,42.6966378363298,71.9289639007113,41.7249910220847,66.7443204490775,77.257974925905,726799
2019-10-14,8278.39,8416.67,8215.41,8362.99,4294.607389,9.031571297637656,64.0999984741211,64.12999725341797,63.31999969482422,63.5099983215332,54.98470306396485,9946000,-0.0064349254254842,0.3718882133548949,1674,90.0,29.0,98.0,96.0,117.0,220.0,41.0,12.0,10.0,710.0,5.0,329.0,1275.0,58.303649433911,39.7546479806451,71.9367932106145,39.3071182057385,65.5201866643197,77.1666144718455,693478
2019-10-14,8278.39,8416.67,8215.41,8362.99,4294.607389,9.031571297637656,64.0999984741211,64.12999725341797,63.31999969482422,63.5099983215332,54.98470306396485,9946000,-0.0064349254254842,0.3718882133548949,1674,90.0,29.0,98.0,96.0,117.0,220.0,41.0,12.0,10.0,710.0,5.0,329.0,1275.0,58.303649433911,39.7546479806451,71.9367932106145,39.3071182057385,65.5201866643197,77.1666144718455,693478
2019-10-15,8353.33,8420.85,8086.0,8155.13,5044.661279,9.00640245606846,63.54999923706055,63.70000076293945,63.150001525878906,63.310001373291016,54.811553955078125,15863300,-0.0031540311389282,0.3576048257649842,1657,103.0,31.0,123.0,119.0,123.0,209.0,54.0,13.0,11.0,799.0,4.0,364.0,1361.0,58.3612811970422,36.2654927387153,71.8176283368085,34.2949218271632,64.1287920066426,77.1572019173534,707902
2019-10-15,8353.33,8420.85,8086.0,8155.13,5044.661279,9.00640245606846,63.54999923706055,63.70000076293945,63.150001525878906,63.310001373291016,54.811553955078125,15863300,-0.0031540311389282,0.3576048257649842,1657,103.0,31.0,123.0,119.0,123.0,209.0,54.0,13.0,11.0,799.0,4.0,364.0,1361.0,58.3612811970422,36.2654927387153,71.8176283368085,34.2949218271632,64.1287920066426,77.1572019173534,707902
2019-10-16,8162.45,8179.1,7912.66,7995.89,8644.400116,8.986682938647224,63.27000045776367,63.47999954223633,62.97999954223633,63.45000076293945,54.932762145996094,16177500,0.0022088899370897,0.3546848035580656,1655,126.0,31.0,163.0,148.0,210.0,218.0,58.0,13.0,11.0,920.0,7.0,416.0,1689.0,58.6117758092864,34.3341920598332,71.8207409894837,35.6609539683347,62.5811649564465,77.185997879656,737755
2019-10-16,8162.45,8179.1,7912.66,7995.89,8644.400116,8.986682938647224,63.27000045776367,63.47999954223633,62.97999954223633,63.45000076293945,54.932762145996094,16177500,0.0022088899370897,0.3546848035580656,1655,126.0,31.0,163.0,148.0,210.0,218.0,58.0,13.0,11.0,920.0,7.0,416.0,1689.0,58.6117758092864,34.3341920598332,71.8207409894837,35.6609539683347,62.5811649564465,77.185997879656,737755
2019-10-17,7995.73,8130.71,7936.71,8073.32,5395.885992,8.996320076909946,63.45000076293945,63.7400016784668,63.29999923706055,63.61000061035156,55.07129669189453,12999800,0.0025184941012676,0.3511631478229408,1657,135.0,31.0,133.0,163.0,142.0,220.0,60.0,15.0,9.0,889.0,5.0,427.0,1741.0,58.7804729589538,24.116417061208,71.8331005847055,36.2151061274913,59.3352221712907,77.1487214842098,727633
2019-10-17,7995.73,8130.71,7936.71,8073.32,5395.885992,8.996320076909946,63.45000076293945,63.7400016784668,63.29999923706055,63.61000061035156,55.07129669189453,12999800,0.0025184941012676,0.3511631478229408,1657,135.0,31.0,133.0,163.0,142.0,220.0,60.0,15.0,9.0,889.0,5.0,427.0,1741.0,58.7804729589538,24.116417061208,71.8331005847055,36.2151061274913,59.3352221712907,77.1487214842098,727633
2019-10-18,8069.26,8120.77,7811.62,7955.08,5611.093537,8.981565997289517,63.459999084472656,63.959999084472656,63.29999923706055,63.81999969482422,55.25309753417969,14552900,0.0032959157823508,0.3504381244956586,1657,96.0,35.0,136.0,144.0,147.0,214.0,47.0,14.0,12.0,792.0,8.0,369.0,1498.0,58.8802809485798,24.022132164339,71.8471799576479,36.3316644322005,58.3538615762288,77.1794493472385,675687
2019-10-18,8069.26,8120.77,7811.62,7955.08,5611.093537,8.981565997289517,63.459999084472656,63.959999084472656,63.29999923706055,63.81999969482422,55.25309753417969,14552900,0.0032959157823508,0.3504381244956586,1657,96.0,35.0,136.0,144.0,147.0,214.0,47.0,14.0,12.0,792.0,8.0,369.0,1498.0,58.8802809485798,24.022132164339,71.8471799576479,36.3316644322005,58.3538615762288,77.1794493472385,675687
2019-10-21,8236.49,8352.0,8156.0,8213.65,4919.734168,9.01355268343092,63.83000183105469,64.08999633789062,63.630001068115234,64.06999969482422,55.469539642333984,11462400,0.0039096148194905,0.3538780112588349,1651,96.0,39.0,136.0,162.0,103.0,183.0,62.0,11.0,22.0,793.0,6.0,356.0,1434.0,59.2283608687177,33.8197256502131,71.9042810387316,37.3590929398212,56.9543179383325,77.2684870815058,736587
2019-10-21,8236.49,8352.0,8156.0,8213.65,4919.734168,9.01355268343092,63.83000183105469,64.08999633789062,63.630001068115234,64.06999969482422,55.469539642333984,11462400,0.0039096148194905,0.3538780112588349,1651,96.0,39.0,136.0,162.0,103.0,183.0,62.0,11.0,22.0,793.0,6.0,356.0,1434.0,59.2283608687177,33.8197256502131,71.9042810387316,37.3590929398212,56.9543179383325,77.2684870815058,736587
2019-10-22,8206.53,8314.77,7989.15,8025.9,5678.934831,8.990429091242639,64.22000122070312,64.62999725341797,64.02999877929688,64.33999633789062,55.70329284667969,15591300,0.0042052340050293,0.3262011994111055,1654,103.0,30.0,132.0,149.0,107.0,216.0,41.0,13.0,10.0,860.0,9.0,400.0,1484.0,59.200346811971,33.1198393642886,71.9041072313205,34.7849446380864,56.9160056619982,77.2538679029352,725908
2019-10-22,8206.53,8314.77,7989.15,8025.9,5678.934831,8.990429091242639,64.22000122070312,64.62999725341797,64.02999877929688,64.33999633789062,55.70329284667969,15591300,0.0042052340050293,0.3262011994111055,1654,103.0,30.0,132.0,149.0,107.0,216.0,41.0,13.0,10.0,860.0,9.0,400.0,1484.0,59.200346811971,33.1198393642886,71.9041072313205,34.7849446380864,56.9160056619982,77.2538679029352,725908
2019-10-23,8021.57,8052.04,7293.55,7470.77,13306.18266,8.918753351797188,64.48999786376953,64.76000213623047,64.31999969482422,64.5999984741211,55.92839813232422,12910900,0.0040329222753419,0.3300432025662341,1652,115.0,63.0,184.0,216.0,307.0,287.0,58.0,14.0,12.0,1092.0,4.0,466.0,2115.0,62.115627777421,51.3537778721984,72.1700882887725,43.6920845131919,57.656877567568,77.5669208951535,744124
2019-10-23,8021.57,8052.04,7293.55,7470.77,13306.18266,8.918753351797188,64.48999786376953,64.76000213623047,64.31999969482422,64.5999984741211,55.92839813232422,12910900,0.0040329222753419,0.3300432025662341,1652,115.0,63.0,184.0,216.0,307.0,287.0,58.0,14.0,12.0,1092.0,4.0,466.0,2115.0,62.115627777421,51.3537778721984,72.1700882887725,43.6920845131919,57.656877567568,77.5669208951535,744124
2019-10-24,7470.77,7512.0,7356.0,7435.0,4997.423094,8.913953858894255,64.62999725341797,64.93000030517578,64.52999877929688,64.81999969482422,56.11886215209961,11461200,0.003399805837212,0.3261707669071648,1651,138.0,34.0,193.0,189.0,256.0,284.0,47.0,18.0,24.0,952.0,2.0,448.0,1934.0,61.1159382024557,60.1833746382121,72.359472441345,45.8870389756658,58.0200822609012,77.8618893828164,713976
2019-10-24,7470.77,7512.0,7356.0,7435.0,4997.423094,8.913953858894255,64.62999725341797,64.93000030517578,64.52999877929688,64.81999969482422,56.11886215209961,11461200,0.003399805837212,0.3261707669071648,1651,138.0,34.0,193.0,189.0,256.0,284.0,47.0,18.0,24.0,952.0,2.0,448.0,1934.0,61.1159382024557,60.1833746382121,72.359472441345,45.8870389756658,58.0200822609012,77.8618893828164,713976
2019-10-25,7427.0,8784.29,7393.14,8662.66,19113.7955,9.066777113746053,64.87000274658203,64.95999908447266,63.900001525878906,64.16000366210938,55.54745864868164,16925100,-0.0102341723693291,0.3478741223606177,1651,139.0,61.0,173.0,230.0,221.0,331.0,87.0,18.0,21.0,1158.0,11.0,429.0,1905.0,53.8588125438266,83.5785337055934,72.7683854264721,61.7092320739124,59.6915544355996,78.5376333706268,789545
2019-10-25,7427.0,8784.29,7393.14,8662.66,19113.7955,9.066777113746053,64.87000274658203,64.95999908447266,63.900001525878906,64.16000366210938,55.54745864868164,16925100,-0.0102341723693291,0.3478741223606177,1651,139.0,61.0,173.0,230.0,221.0,331.0,87.0,18.0,21.0,1158.0,11.0,429.0,1905.0,53.8588125438266,83.5785337055934,72.7683854264721,61.7092320739124,59.6915544355996,78.5376333706268,789545
2019-10-28,9547.32,9950.0,9177.84,9216.44,14722.0186,9.128744124851565,63.83000183105469,64.0,63.20000076293945,63.279998779296875,54.78558349609375,25068600,-0.0138107164671286,0.3888920011295826,1653,101.0,29.0,166.0,175.0,114.0,260.0,53.0,9.0,18.0,923.0,7.0,364.0,1566.0,83.4679785525853,155.129346466835,75.2404674117026,114.137574488535,69.9407183371762,82.7132092572585,752667
2019-10-28,9547.32,9950.0,9177.84,9216.44,14722.0186,9.128744124851565,63.83000183105469,64.0,63.20000076293945,63.279998779296875,54.78558349609375,25068600,-0.0138107164671286,0.3888920011295826,1653,101.0,29.0,166.0,175.0,114.0,260.0,53.0,9.0,18.0,923.0,7.0,364.0,1566.0,83.4679785525853,155.129346466835,75.2404674117026,114.137574488535,69.9407183371762,82.7132092572585,752667
2019-10-29,9216.39,9573.35,9051.48,9426.94,9059.611579,9.15132682667875,63.2400016784668,63.47999954223633,63.060001373291016,63.34000015258789,54.83753204345703,19772400,0.0009477393506287,0.3879759270983213,1652,118.0,36.0,140.0,201.0,127.0,260.0,49.0,11.0,11.0,970.0,15.0,438.0,1606.0,83.607140961905,156.089934195361,75.2485949749966,114.457797786335,70.0164212977697,82.7514589273272,727812
2019-10-29,9216.39,9573.35,9051.48,9426.94,9059.611579,9.15132682667875,63.2400016784668,63.47999954223633,63.060001373291016,63.34000015258789,54.83753204345703,19772400,0.0009477393506287,0.3879759270983213,1652,118.0,36.0,140.0,201.0,127.0,260.0,49.0,11.0,11.0,970.0,15.0,438.0,1606.0,83.607140961905,156.089934195361,75.2485949749966,114.457797786335,70.0164212977697,82.7514589273272,727812
2019-10-30,9426.94,9437.06,8985.25,9159.94,8814.438048,9.122594907428384,63.38999938964844,64.05999755859375,63.380001068115234,63.900001525878906,55.32236099243164,19680300,0.0088023417431353,0.366471922988773,1655,107.0,49.0,146.0,210.0,119.0,220.0,58.0,13.0,33.0,878.0,3.0,378.0,1520.0,83.5609114604821,148.006327353209,75.266804562089,114.232526193174,70.1144070931517,82.8033080836288,725866
2019-10-30,9426.94,9437.06,8985.25,9159.94,8814.438048,9.122594907428384,63.38999938964844,64.05999755859375,63.380001068115234,63.900001525878906,55.32236099243164,19680300,0.0088023417431353,0.366471922988773,1655,107.0,49.0,146.0,210.0,119.0,220.0,58.0,13.0,33.0,878.0,3.0,378.0,1520.0,83.5609114604821,148.006327353209,75.266804562089,114.232526193174,70.1144070931517,82.8033080836288,725866
2019-10-31,9169.55,9438.61,8961.53,9150.07,10113.15941,9.121516808513528,63.959999084472656,64.33000183105469,63.75,64.25,55.62538528442383,17245900,0.0054623385126717,0.3717003671170102,1649,116.0,36.0,179.0,155.0,108.0,227.0,157.0,16.0,9.0,946.0,4.0,388.0,1519.0,82.3764501939748,139.815485789961,75.2805559594587,114.148413118022,69.8689402249116,82.6054822673617,703136
2019-10-31,9169.55,9438.61,8961.53,9150.07,10113.15941,9.121516808513528,63.959999084472656,64.33000183105469,63.75,64.25,55.62538528442383,17245900,0.0054623385126717,0.3717003671170102,1649,116.0,36.0,179.0,155.0,108.0,227.0,157.0,16.0,9.0,946.0,4.0,388.0,1519.0,82.3764501939748,139.815485789961,75.2805559594587,114.148413118022,69.8689402249116,82.6054822673617,703136
2019-11-01,9158.08,9303.53,9054.6,9250.45,6640.552385,9.132427477971811,64.29000091552734,64.48999786376953,63.97999954223633,64.08999633789062,55.48685073852539,15690900,-0.0024934353993009,0.3297808119484208,1664,90.0,20.0,121.0,113.0,108.0,183.0,71.0,12.0,21.0,773.0,7.0,354.0,1260.0,81.4428817519724,133.77983308574,75.2782506625954,113.779076444864,69.6739811426658,82.5795325350117,795073
2019-11-01,9158.08,9303.53,9054.6,9250.45,6640.552385,9.132427477971811,64.29000091552734,64.48999786376953,63.97999954223633,64.08999633789062,55.48685073852539,15690900,-0.0024934353993009,0.3297808119484208,1664,90.0,20.0,121.0,113.0,108.0,183.0,71.0,12.0,21.0,773.0,7.0,354.0,1260.0,81.4428817519724,133.77983308574,75.2782506625954,113.779076444864,69.6739811426658,82.5795325350117,795073
2019-11-04,9207.0,9586.5,9122.33,9410.76,4962.442315,9.14960899446156,64.02999877929688,64.06999969482422,63.040000915527344,63.27000045776367,54.77692794799805,24342800,-0.0128769979821532,0.3642885002751729,1660,112.0,41.0,168.0,158.0,105.0,258.0,58.0,12.0,14.0,924.0,4.0,389.0,1470.0,81.2584247423674,27.8050215454629,75.2994399406206,113.539488261387,68.9439930611912,82.2595009922057,743527
2019-11-04,9207.0,9586.5,9122.33,9410.76,4962.442315,9.14960899446156,64.02999877929688,64.06999969482422,63.040000915527344,63.27000045776367,54.77692794799805,24342800,-0.0128769979821532,0.3642885002751729,1660,112.0,41.0,168.0,158.0,105.0,258.0,58.0,12.0,14.0,924.0,4.0,389.0,1470.0,81.2584247423674,27.8050215454629,75.2994399406206,113.539488261387,68.9439930611912,82.2595009922057,743527
2019-11-05,9410.76,9485.0,9165.2,9320.14,4979.578992,9.139932929026044,62.959999084472656,63.15999984741211,62.45000076293945,62.619998931884766,54.21418380737305,21996900,-0.0103265915527099,0.3684804319933086,1655,110.0,38.0,153.0,172.0,90.0,279.0,39.0,12.0,14.0,926.0,5.0,366.0,1498.0,81.2404975888054,26.6361834459733,75.2995502587441,113.491238743874,67.1462258229732,82.263055918906,792806
2019-11-05,9410.76,9485.0,9165.2,9320.14,4979.578992,9.139932929026044,62.959999084472656,63.15999984741211,62.45000076293945,62.619998931884766,54.21418380737305,21996900,-0.0103265915527099,0.3684804319933086,1655,110.0,38.0,153.0,172.0,90.0,279.0,39.0,12.0,14.0,926.0,5.0,366.0,1498.0,81.2404975888054,26.6361834459733,75.2995502587441,113.491238743874,67.1462258229732,82.263055918906,792806
2019-11-06,9319.1,9448.19,9254.68,9344.78,4670.234657,9.142573177611476,62.72999954223633,63.119998931884766,62.630001068115234,62.86000061035156,54.42197036743164,17771900,0.0038253422379534,0.3665852764360707,1656,102.0,23.0,134.0,168.0,64.0,259.0,36.0,13.0,15.0,851.0,7.0,363.0,1372.0,81.0950411005829,21.536214840776,75.3018539920046,107.784051368603,66.923109651422,82.2412900759338,837366
2019-11-06,9319.1,9448.19,9254.68,9344.78,4670.234657,9.142573177611476,62.72999954223633,63.119998931884766,62.630001068115234,62.86000061035156,54.42197036743164,17771900,0.0038253422379534,0.3665852764360707,1656,102.0,23.0,134.0,168.0,64.0,259.0,36.0,13.0,15.0,851.0,7.0,363.0,1372.0,81.0950411005829,21.536214840776,75.3018539920046,107.784051368603,66.923109651422,82.2412900759338,837366
2019-11-07,9346.02,9373.48,9080.0,9199.36,3975.976617,9.126889195399968,62.529998779296875,62.849998474121094,61.599998474121094,62.0099983215332,53.686065673828125,22844700,-0.0136144057850113,0.4045027643869394,1654,96.0,27.0,144.0,167.0,110.0,194.0,49.0,13.0,7.0,804.0,6.0,381.0,1371.0,80.8729930841901,20.568276706262,75.2972318896812,103.466049891377,66.7071057384017,82.1361685689432,786049
2019-11-07,9346.02,9373.48,9080.0,9199.36,3975.976617,9.126889195399968,62.529998779296875,62.849998474121094,61.599998474121094,62.0099983215332,53.686065673828125,22844700,-0.0136144057850113,0.4045027643869394,1654,96.0,27.0,144.0,167.0,110.0,194.0,49.0,13.0,7.0,804.0,6.0,381.0,1371.0,80.8729930841901,20.568276706262,75.2972318896812,103.466049891377,66.7071057384017,82.1361685689432,786049
2019-11-08,9209.3,9253.39,8661.0,8767.37,9699.74677,9.078792154416524,61.81999969482422,62.09000015258789,61.47999954223633,61.75,53.46096420288086,15971500,-0.0042016597860206,0.4052102479685819,1660,92.0,35.0,148.0,187.0,181.0,239.0,49.0,10.0,12.0,819.0,10.0,337.0,1365.0,81.304677908767,30.1695077310584,75.3634209501642,99.7868173086082,66.8150503165759,82.2672714286447,723601
