Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,industrials_Open,industrials_High,industrials_Low,industrials_Close,industrials_Adj Close,industrials_Volume,industrials_log_return,industrials_realized_volatility,min_1k_count,pessimistic_doubtful,angry,fearful_concerned,euphoric_excited,bearish,bullish,happy,sad,mistrustful,positive,annoyed_frustrated,optimistic,negative,1m_rv,1w_rv,1y_rv,2w_rv,3m_rv,6m_rv,active_count
2020-02-24,9969.79,10027.66,9480.0,9652.58,5877.007708,9.174980516112337,81.20999908447266,81.72000122070312,80.70999908447266,81.20999908447266,75.61956024169922,18010100,-0.0288854708799464,0.6583612194625826,1650,70.0,38.0,111.0,147.0,138.0,239.0,42.0,9.0,14.0,720.0,7.0,257.0,1270.0,44.7460608089826,53.4829726622875,67.8379786284388,50.3333393835793,48.3183829800596,57.7276409252738,759274
2020-02-25,9664.87,9682.73,9234.21,9305.4,6280.002955,9.138350155793464,81.37999725341797,81.62000274658203,77.69000244140625,77.9000015258789,72.53742218017578,33000700,-0.041612408556376,0.8065225986971668,1646,66.0,30.0,98.0,157.0,148.0,237.0,38.0,11.0,15.0,730.0,3.0,266.0,1211.0,45.5890836131249,53.0887964508098,67.5572428127294,49.87190807083,47.3717164324976,57.7814395548342,736782
2020-02-25,9664.87,9682.73,9234.21,9305.4,6280.002955,9.138350155793464,81.37999725341797,81.62000274658203,77.69000244140625,77.9000015258789,72.53742218017578,33000700,-0.041612408556376,0.8065225986971668,1646,66.0,30.0,98.0,157.0,148.0,237.0,38.0,11.0,15.0,730.0,3.0,266.0,1211.0,45.5890836131249,53.0887964508098,67.5572428127294,49.87190807083,47.3717164324976,57.7814395548342,736782
2020-02-26,9305.4,9369.99,8627.78,8779.36,11564.19794,9.080158791033847,78.38999938964844,79.38999938964844,77.13999938964844,77.30999755859375,71.98802185058594,32619800,-0.0076026907114181,0.8081217085784151,1649,78.0,53.0,150.0,168.0,212.0,315.0,53.0,10.0,8.0,809.0,7.0,264.0,1514.0,48.740868717782,50.6986116860575,67.7463226976612,48.7140920449008,47.7612376778361,58.0832483406881,773379
2020-02-26,9305.4,9369.99,8627.78,8779.36,11564.19794,9.080158791033847,78.38999938964844,79.38999938964844,77.13999938964844,77.30999755859375,71.98802185058594,32619800,-0.0076026907114181,0.8081217085784151,1649,78.0,53.0,150.0,168.0,212.0,315.0,53.0,10.0,8.0,809.0,7.0,264.0,1514.0,48.740868717782,50.6986116860575,67.7463226976612,48.7140920449008,47.7612376778361,58.0832483406881,773379
2020-02-27,8778.37,8974.75,8520.0,8816.5,9273.903664,9.084380244847978,75.79000091552734,77.4000015258789,74.38999938964844,74.44000244140625,69.31559753417969,42597300,-0.0378298171819295,0.9358255320627786,1649,66.0,31.0,107.0,165.0,188.0,226.0,44.0,13.0,10.0,708.0,8.0,243.0,1305.0,49.5929016303626,48.1689916004623,67.8743489039216,51.3682236239821,48.1914461396686,58.3193401544245,779052
2020-02-27,8778.37,8974.75,8520.0,8816.5,9273.903664,9.084380244847978,75.79000091552734,77.4000015258789,74.38999938964844,74.44000244140625,69.31559753417969,42597300,-0.0378298171819295,0.9358255320627786,1649,66.0,31.0,107.0,165.0,188.0,226.0,44.0,13.0,10.0,708.0,8.0,243.0,1305.0,49.5929016303626,48.1689916004623,67.8743489039216,51.3682236239821,48.1914461396686,58.3193401544245,779052
2020-02-28,8816.5,8900.94,8421.49,8703.84,6546.981228,9.071519586573825,72.16999816894531,73.66999816894531,71.30000305175781,73.08000183105469,68.04922485351562,79118200,-0.0184387080057284,0.9641363368313156,1651,78.0,33.0,138.0,159.0,183.0,219.0,36.0,10.0,9.0,695.0,3.0,257.0,1277.0,48.5940937377626,47.774434286723,67.9150321048227,51.8582942960178,47.6966005298911,58.3269855099579,797710
2020-02-28,8816.5,8900.94,8421.49,8703.84,6546.981228,9.071519586573825,72.16999816894531,73.66999816894531,71.30000305175781,73.08000183105469,68.04922485351562,79118200,-0.0184387080057284,0.9641363368313156,1651,78.0,33.0,138.0,159.0,183.0,219.0,36.0,10.0,9.0,695.0,3.0,257.0,1277.0,48.5940937377626,47.774434286723,67.9150321048227,51.8582942960178,47.6966005298911,58.3269855099579,797710
2020-03-02,8516.0,8980.34,8486.72,8917.34,6186.860889,9.095752974823696,73.94999694824219,75.83000183105469,72.58999633789062,75.6500015258789,70.44230651855469,44798900,0.0345627038393194,1.0160274291632632,1655,73.0,20.0,133.0,121.0,112.0,236.0,48.0,6.0,10.0,642.0,3.0,245.0,1160.0,49.3284418851131,48.04340990498,67.8846185982673,52.9668566137044,46.9139671779446,57.9904386935618,822598
2020-03-02,8516.0,8980.34,8486.72,8917.34,6186.860889,9.095752974823696,73.94999694824219,75.83000183105469,72.58999633789062,75.6500015258789,70.44230651855469,44798900,0.0345627038393194,1.0160274291632632,1655,73.0,20.0,133.0,121.0,112.0,236.0,48.0,6.0,10.0,642.0,3.0,245.0,1160.0,49.3284418851131,48.04340990498,67.8846185982673,52.9668566137044,46.9139671779446,57.9904386935618,822598
2020-03-03,8917.34,8921.8,8660.04,8755.45,4629.972286,9.077431642599516,75.8499984741211,77.52999877929688,73.3499984741211,73.80000305175781,68.71965789794922,53823900,-0.0247586874464502,1.062830521587918,1657,84.0,26.0,140.0,167.0,92.0,190.0,43.0,14.0,15.0,705.0,6.0,274.0,1201.0,49.6660361504556,50.9634537532232,67.9075120055083,52.3942740181896,47.0223014338711,57.4612156934904,838607
2020-03-03,8917.34,8921.8,8660.04,8755.45,4629.972286,9.077431642599516,75.8499984741211,77.52999877929688,73.3499984741211,73.80000305175781,68.71965789794922,53823900,-0.0247586874464502,1.062830521587918,1657,84.0,26.0,140.0,167.0,92.0,190.0,43.0,14.0,15.0,705.0,6.0,274.0,1201.0,49.6660361504556,50.9634537532232,67.9075120055083,52.3942740181896,47.0223014338711,57.4612156934904,838607
2020-03-04,8755.45,8850.0,8663.76,8753.28,3353.232522,9.077183766253132,74.95999908447266,76.94999694824219,74.26000213623047,76.8499984741211,71.55970001220703,32387800,0.0404966771711592,1.1552006448716388,1660,68.0,27.0,106.0,148.0,72.0,180.0,24.0,11.0,12.0,652.0,1.0,218.0,905.0,49.4951109386936,41.7415273533078,67.8710107093679,47.4849311147497,46.9302635149248,57.4216603310868,875551
2020-03-04,8755.45,8850.0,8663.76,8753.28,3353.232522,9.077183766253132,74.95999908447266,76.94999694824219,74.26000213623047,76.8499984741211,71.55970001220703,32387800,0.0404966771711592,1.1552006448716388,1660,68.0,27.0,106.0,148.0,72.0,180.0,24.0,11.0,12.0,652.0,1.0,218.0,905.0,49.4951109386936,41.7415273533078,67.8710107093679,47.4849311147497,46.9302635149248,57.4216603310868,875551
2020-03-05,8757.79,9169.0,8757.79,9066.65,6448.685673,9.112358125378996,74.66999816894531,75.22000122070312,72.7699966430664,73.08999633789062,68.05853271484375,28762200,-0.0501639417411272,1.300162120018495,1659,52.0,29.0,119.0,148.0,94.0,254.0,41.0,9.0,13.0,741.0,2.0,221.0,951.0,49.666150179926,37.7268791748466,67.897407822933,45.8415611238814,47.2003220932405,57.5971021905884,790406
2020-03-05,8757.79,9169.0,8757.79,9066.65,6448.685673,9.112358125378996,74.66999816894531,75.22000122070312,72.7699966430664,73.08999633789062,68.05853271484375,28762200,-0.0501639417411272,1.300162120018495,1659,52.0,29.0,119.0,148.0,94.0,254.0,41.0,9.0,13.0,741.0,2.0,221.0,951.0,49.666150179926,37.7268791748466,67.897407822933,45.8415611238814,47.2003220932405,57.5971021905884,790406
2020-03-06,9059.0,9187.85,8990.01,9153.79,4136.423394,9.121923280159532,70.66000366210938,72.73999786376953,70.44999694824219,72.44999694824219,67.46258544921875,40681300,-0.0087948817437597,1.304249279025319,1660,59.0,24.0,108.0,106.0,90.0,174.0,31.0,7.0,6.0,621.0,3.0,243.0,966.0,48.4581900946283,33.9694223618711,67.8697795993292,46.2010303769045,47.1860878964062,57.5738556876173,806400
2020-03-06,9059.0,9187.85,8990.01,9153.79,4136.423394,9.121923280159532,70.66000366210938,72.73999786376953,70.44999694824219,72.44999694824219,67.46258544921875,40681300,-0.0087948817437597,1.304249279025319,1660,59.0,24.0,108.0,106.0,90.0,174.0,31.0,7.0,6.0,621.0,3.0,243.0,966.0,48.4581900946283,33.9694223618711,67.8697795993292,46.2010303769045,47.1860878964062,57.5738556876173,806400
2020-03-09,8035.79,8191.13,7636.0,7936.25,12177.39425,8.97919615048466,66.69999694824219,68.3499984741211,65.08000183105469,65.7699966430664,61.242431640625,24792500,-0.0967328703716701,1.7827623481776318,1656,99.0,53.0,167.0,194.0,303.0,300.0,49.0,19.0,22.0,862.0,5.0,303.0,1747.0,57.9126611466621,75.3254801225383,68.6767978723095,63.1465993093118,51.5466269244669,59.1547110711129,812717
2020-03-09,8035.79,8191.13,7636.0,7936.25,12177.39425,8.97919615048466,66.69999694824219,68.3499984741211,65.08000183105469,65.7699966430664,61.242431640625,24792500,-0.0967328703716701,1.7827623481776318,1656,99.0,53.0,167.0,194.0,303.0,300.0,49.0,19.0,22.0,862.0,5.0,303.0,1747.0,57.9126611466621,75.3254801225383,68.6767978723095,63.1465993093118,51.5466269244669,59.1547110711129,812717
2020-03-10,7937.2,8158.42,7733.99,7885.92,8274.953757,8.972834169826136,68.04000091552734,69.2300033569336,65.3499984741211,69.18000030517578,64.41769409179688,18385600,0.0505480516475929,1.8917997263345945,1655,74.0,41.0,101.0,156.0,183.0,209.0,31.0,14.0,7.0,609.0,2.0,228.0,1210.0,58.1172092588105,75.326115876198,68.6983581935542,64.3919848267097,51.5009490926518,59.2001227676131,815210
2020-03-10,7937.2,8158.42,7733.99,7885.92,8274.953757,8.972834169826136,68.04000091552734,69.2300033569336,65.3499984741211,69.18000030517578,64.41769409179688,18385600,0.0505480516475929,1.8917997263345945,1655,74.0,41.0,101.0,156.0,183.0,209.0,31.0,14.0,7.0,609.0,2.0,228.0,1210.0,58.1172092588105,75.326115876198,68.6983581935542,64.3919848267097,51.5009490926518,59.2001227676131,815210
2020-03-11,7893.63,7988.78,7591.99,7934.57,7289.611453,8.978984441196006,67.04000091552734,67.6500015258789,64.4000015258789,65.12000274658203,60.63718795776367,28414900,-0.060480044048826,2.038954508395785,1651,55.0,43.0,101.0,137.0,127.0,206.0,42.0,14.0,8.0,646.0,2.0,190.0,1068.0,57.4701602337167,75.2050157456843,68.7153701310936,61.7246765597986,51.5473927175697,59.1918737632357,717216
2020-03-11,7893.63,7988.78,7591.99,7934.57,7289.611453,8.978984441196006,67.04000091552734,67.6500015258789,64.4000015258789,65.12000274658203,60.63718795776367,28414900,-0.060480044048826,2.038954508395785,1651,55.0,43.0,101.0,137.0,127.0,206.0,42.0,14.0,8.0,646.0,2.0,190.0,1068.0,57.4701602337167,75.2050157456843,68.7153701310936,61.7246765597986,51.5473927175697,59.1918737632357,717216
2020-03-12,7956.29,7969.9,4776.59,4841.67,58513.38919,8.485014981519925,59.59000015258789,63.0,54.099998474121094,58.380001068115234,54.36116027832031,23659800,-0.1092583801496474,2.457386556007802,1654,132.0,103.0,214.0,408.0,443.0,374.0,83.0,28.0,14.0,1182.0,12.0,392.0,2548.0,88.5008745388148,146.179315113393,71.7726778457049,115.679215849442,66.0171189249539,65.8522102715197,917471
2020-03-12,7956.29,7969.9,4776.59,4841.67,58513.38919,8.485014981519925,59.59000015258789,63.0,54.099998474121094,58.380001068115234,54.36116027832031,23659800,-0.1092583801496474,2.457386556007802,1654,132.0,103.0,214.0,408.0,443.0,374.0,83.0,28.0,14.0,1182.0,12.0,392.0,2548.0,88.5008745388148,146.179315113393,71.7726778457049,115.679215849442,66.0171189249539,65.8522102715197,917471
2020-03-13,4841.67,5990.35,3850.0,5622.74,54419.64134,8.634574368560527,61.83000183105469,62.9900016784668,58.59000015258789,62.939998626708984,58.60725021362305,18660300,0.075208486095331,2.6328086607694248,1639,141.0,139.0,232.0,442.0,350.0,405.0,81.0,35.0,13.0,1305.0,14.0,456.0,2750.0,131.317214076233,222.680340100866,77.4180177960818,178.381315828926,87.5721380633147,77.3242607454005,781820
2020-03-13,4841.67,5990.35,3850.0,5622.74,54419.64134,8.634574368560527,61.83000183105469,62.9900016784668,58.59000015258789,62.939998626708984,58.60725021362305,18660300,0.075208486095331,2.6328086607694248,1639,141.0,139.0,232.0,442.0,350.0,405.0,81.0,35.0,13.0,1305.0,14.0,456.0,2750.0,131.317214076233,222.680340100866,77.4180177960818,178.381315828926,87.5721380633147,77.3242607454005,781820
2020-03-16,5353.04,5353.04,4435.89,5033.42,34905.4636,8.523854952529716,56.220001220703125,59.88999938964844,55.56999969482422,55.79999923706055,51.958763122558594,18656400,-0.1204080141026953,3.0386066522602073,1644,108.0,48.0,146.0,201.0,266.0,220.0,45.0,10.0,11.0,762.0,9.0,320.0,1757.0,136.86051068815,240.53585948311,78.2664858847299,184.644000834386,90.4984486737,79.0290990680647,729759
2020-03-16,5353.04,5353.04,4435.89,5033.42,34905.4636,8.523854952529716,56.220001220703125,59.88999938964844,55.56999969482422,55.79999923706055,51.958763122558594,18656400,-0.1204080141026953,3.0386066522602073,1644,108.0,48.0,146.0,201.0,266.0,220.0,45.0,10.0,11.0,762.0,9.0,320.0,1757.0,136.86051068815,240.53585948311,78.2664858847299,184.644000834386,90.4984486737,79.0290990680647,729759
2020-03-17,5051.41,5569.9,4936.0,5324.99,17517.84242,8.58016611264159,56.68000030517578,58.66999816894531,54.61000061035156,58.369998931884766,54.351837158203125,24962200,0.0450281852021401,3.090289196764725,1641,69.0,42.0,122.0,164.0,175.0,235.0,42.0,13.0,11.0,739.0,8.0,289.0,1319.0,139.704211604074,248.765741983617,78.5236162468615,188.950436340722,91.2564330960809,79.583726098091,759832
2020-03-17,5051.41,5569.9,4936.0,5324.99,17517.84242,8.58016611264159,56.68000030517578,58.66999816894531,54.61000061035156,58.369998931884766,54.351837158203125,24962200,0.0450281852021401,3.090289196764725,1641,69.0,42.0,122.0,164.0,175.0,235.0,42.0,13.0,11.0,739.0,8.0,289.0,1319.0,139.704211604074,248.765741983617,78.5236162468615,188.950436340722,91.2564330960809,79.583726098091,759832
2020-03-18,5340.95,5452.43,5006.87,5406.92,22559.23113,8.595434893637261,54.29999923706055,54.9900016784668,50.36000061035156,54.06999969482422,50.34785842895508,26018900,-0.0765225431668286,3.237208365438206,1636,77.0,46.0,140.0,189.0,186.0,240.0,44.0,16.0,8.0,731.0,8.0,300.0,1356.0,139.476975318115,250.460133091989,78.5508216909234,189.401313030885,90.9111430792397,79.6402608380096,629262
2020-03-18,5340.95,5452.43,5006.87,5406.92,22559.23113,8.595434893637261,54.29999923706055,54.9900016784668,50.36000061035156,54.06999969482422,50.34785842895508,26018900,-0.0765225431668286,3.237208365438206,1636,77.0,46.0,140.0,189.0,186.0,240.0,44.0,16.0,8.0,731.0,8.0,300.0,1356.0,139.476975318115,250.460133091989,78.5508216909234,189.401313030885,90.9111430792397,79.6402608380096,629262
2020-03-19,5413.0,6433.98,5266.38,6181.18,24783.73487,8.729264470736625,53.400001525878906,54.959999084472656,51.290000915527344,54.11000061035156,50.385108947753906,16868000,0.0007395251846467,3.237171820006831,1641,76.0,45.0,146.0,233.0,174.0,317.0,57.0,9.0,16.0,951.0,2.0,295.0,1520.0,145.147241330895,241.171849218613,79.2877079319761,199.387755368065,92.6416434893183,81.1156928695837,713003
2020-03-19,5413.0,6433.98,5266.38,6181.18,24783.73487,8.729264470736625,53.400001525878906,54.959999084472656,51.290000915527344,54.11000061035156,50.385108947753906,16868000,0.0007395251846467,3.237171820006831,1641,76.0,45.0,146.0,233.0,174.0,317.0,57.0,9.0,16.0,951.0,2.0,295.0,1520.0,145.147241330895,241.171849218613,79.2877079319761,199.387755368065,92.6416434893183,81.1156928695837,713003
2020-03-20,6192.94,7139.0,5670.0,6210.14,30082.50248,8.73393871895682,54.5099983215332,55.15999984741211,51.18000030517578,51.400001525878906,47.86165618896485,22341700,-0.0513808207869939,3.3006693125432145,1642,66.0,39.0,122.0,187.0,165.0,290.0,48.0,16.0,10.0,789.0,2.0,252.0,1237.0,153.340882284917,148.709260600528,80.3284268909941,213.468176161495,96.2812896913787,83.1623637310936,735358
2020-03-20,6192.94,7139.0,5670.0,6210.14,30082.50248,8.73393871895682,54.5099983215332,55.15999984741211,51.18000030517578,51.400001525878906,47.86165618896485,22341700,-0.0513808207869939,3.3006693125432145,1642,66.0,39.0,122.0,187.0,165.0,290.0,48.0,16.0,10.0,789.0,2.0,252.0,1237.0,153.340882284917,148.709260600528,80.3284268909941,213.468176161495,96.2812896913787,83.1623637310936,735358
2020-03-23,5816.57,6629.79,5686.34,6493.51,19053.80456,8.778558495550499,50.83000183105469,50.83000183105469,47.709999084472656,48.77000045776367,45.765289306640625,34346400,-0.0525228230393448,3.3466275636557037,1637,76.0,36.0,100.0,148.0,160.0,227.0,33.0,16.0,8.0,693.0,6.0,278.0,1158.0,155.368292127689,135.77003486652,80.7799847324269,214.262279417777,97.3034853231624,83.9912873410305,681608
2020-03-23,5816.57,6629.79,5686.34,6493.51,19053.80456,8.778558495550499,50.83000183105469,50.83000183105469,47.709999084472656,48.77000045776367,45.765289306640625,34346400,-0.0525228230393448,3.3466275636557037,1637,76.0,36.0,100.0,148.0,160.0,227.0,33.0,16.0,8.0,693.0,6.0,278.0,1158.0,155.368292127689,135.77003486652,80.7799847324269,214.262279417777,97.3034853231624,83.9912873410305,681608
2020-03-24,6494.7,6893.0,6400.01,6768.64,19719.09402,8.820055459463049,51.7400016784668,55.119998931884766,51.61000061035156,54.939998626708984,51.55516052246094,29349700,0.1191262765627967,3.63014912277189,1643,72.0,23.0,120.0,185.0,141.0,284.0,31.0,13.0,12.0,727.0,3.0,231.0,1217.0,159.719554662616,138.122991485648,81.2856485611358,220.584791138365,98.9765211686771,84.6098128381077,732064
2020-03-24,6494.7,6893.0,6400.01,6768.64,19719.09402,8.820055459463049,51.7400016784668,55.119998931884766,51.61000061035156,54.939998626708984,51.55516052246094,29349700,0.1191262765627967,3.63014912277189,1643,72.0,23.0,120.0,185.0,141.0,284.0,31.0,13.0,12.0,727.0,3.0,231.0,1217.0,159.719554662616,138.122991485648,81.2856485611358,220.584791138365,98.9765211686771,84.6098128381077,732064
2020-03-25,6768.64,6989.04,6457.17,6692.22,16675.73512,8.808700936641058,55.9900016784668,60.04999923706055,54.63999938964844,57.83000183105469,54.26710891723633,27753000,0.0512660481619082,3.685927350781346,1644,63.0,37.0,111.0,166.0,113.0,219.0,40.0,5.0,5.0,624.0,10.0,220.0,1116.0,159.886934000524,137.178534178525,81.2983669087508,220.850026361779,98.999706627114,82.9615499878111,591886
2020-03-25,6768.64,6989.04,6457.17,6692.22,16675.73512,8.808700936641058,55.9900016784668,60.04999923706055,54.63999938964844,57.83000183105469,54.26710891723633,27753000,0.0512660481619082,3.685927350781346,1644,63.0,37.0,111.0,166.0,113.0,219.0,40.0,5.0,5.0,624.0,10.0,220.0,1116.0,159.886934000524,137.178534178525,81.2983669087508,220.850026361779,98.999706627114,82.9615499878111,591886
2020-03-26,6695.47,6798.89,6528.07,6760.72,7393.707234,8.818884672241081,58.93000030517578,61.83000183105469,58.40999984741211,61.47999954223633,57.69222640991211,22110200,0.0612042073918228,3.735447442868146,1641,71.0,27.0,109.0,139.0,152.0,215.0,30.0,6.0,11.0,618.0,6.0,215.0,1090.0,159.443805675247,124.01861721616,81.2920537713259,196.671263643738,99.015963978734,82.8716310158652,882424
2020-03-26,6695.47,6798.89,6528.07,6760.72,7393.707234,8.818884672241081,58.93000030517578,61.83000183105469,58.40999984741211,61.47999954223633,57.69222640991211,22110200,0.0612042073918228,3.735447442868146,1641,71.0,27.0,109.0,139.0,152.0,215.0,30.0,6.0,11.0,618.0,6.0,215.0,1090.0,159.443805675247,124.01861721616,81.2920537713259,196.671263643738,99.015963978734,82.8716310158652,882424
2020-03-27,6765.15,6872.67,6210.0,6376.03,10816.28557,8.760300925603273,59.130001068115234,61.56999969482422,57.970001220703125,58.88999938964844,55.261810302734375,22486700,-0.0430406246324475,3.7674518700691393,1648,69.0,30.0,106.0,137.0,151.0,214.0,41.0,7.0,12.0,635.0,6.0,232.0,1091.0,159.073537846019,90.8045738624681,81.2637931196435,124.319296959038,99.0230675569119,82.7226760504428,839420
2020-03-27,6765.15,6872.67,6210.0,6376.03,10816.28557,8.760300925603273,59.130001068115234,61.56999969482422,57.970001220703125,58.88999938964844,55.261810302734375,22486700,-0.0430406246324475,3.7674518700691393,1648,69.0,30.0,106.0,137.0,151.0,214.0,41.0,7.0,12.0,635.0,6.0,232.0,1091.0,159.073537846019,90.8045738624681,81.2637931196435,124.319296959038,99.0230675569119,82.7226760504428,839420
2020-03-30,5878.47,6630.0,5856.0,6407.77,14974.44416,8.765266595469832,58.91999816894531,60.040000915527344,57.97999954223633,59.75,56.068817138671875,15759000,0.0144979042194055,3.746653391397909,1651,76.0,30.0,131.0,134.0,143.0,221.0,30.0,5.0,10.0,658.0,1.0,235.0,1177.0,158.693828560777,92.501397428218,81.6791634559713,118.214186926723,100.407680301987,83.4820261370987,777776
2020-03-30,5878.47,6630.0,5856.0,6407.77,14974.44416,8.765266595469832,58.91999816894531,60.040000915527344,57.97999954223633,59.75,56.068817138671875,15759000,0.0144979042194055,3.746653391397909,1651,76.0,30.0,131.0,134.0,143.0,221.0,30.0,5.0,10.0,658.0,1.0,235.0,1177.0,158.693828560777,92.501397428218,81.6791634559713,118.214186926723,100.407680301987,83.4820261370987,777776
2020-03-31,6408.95,6527.24,6337.42,6421.14,6342.298327,8.767350951013762,59.25,60.25,58.7599983215332,59.0099983215332,55.3744010925293,12883900,-0.0124622981863122,3.73694390734171,1652,60.0,21.0,101.0,112.0,97.0,192.0,31.0,5.0,15.0,554.0,3.0,215.0,954.0,157.072786299729,71.4610976964942,81.731720430968,115.799321346563,100.748027316255,83.4794514303955,821826
2020-03-31,6408.95,6527.24,6337.42,6421.14,6342.298327,8.767350951013762,59.25,60.25,58.7599983215332,59.0099983215332,55.3744010925293,12883900,-0.0124622981863122,3.73694390734171,1652,60.0,21.0,101.0,112.0,97.0,192.0,31.0,5.0,15.0,554.0,3.0,215.0,954.0,157.072786299729,71.4610976964942,81.731720430968,115.799321346563,100.748027316255,83.4794514303955,821826
2020-04-01,6428.74,6710.21,6137.71,6652.07,11319.14794,8.802683363408383,56.380001068115234,57.060001373291016,55.540000915527344,56.349998474121094,52.878292083740234,16057100,-0.0461246792181198,3.747285162297806,1649,50.0,30.0,80.0,149.0,117.0,193.0,35.0,16.0,8.0,539.0,6.0,182.0,928.0,157.155875870067,71.4117966244599,81.7179391824607,116.640531190829,100.842308014632,83.3397355605105,808466
2020-04-01,6428.74,6710.21,6137.71,6652.07,11319.14794,8.802683363408383,56.380001068115234,57.060001373291016,55.540000915527344,56.349998474121094,52.878292083740234,16057100,-0.0461246792181198,3.747285162297806,1649,50.0,30.0,80.0,149.0,117.0,193.0,35.0,16.0,8.0,539.0,6.0,182.0,928.0,157.155875870067,71.4117966244599,81.7179391824607,116.640531190829,100.842308014632,83.3397355605105,808466
2020-04-02,6669.95,7236.39,6575.13,6801.99,17212.82067,8.824970495410223,55.849998474121094,57.869998931884766,55.630001068115234,57.099998474121094,53.58207702636719,23895100,0.013221876531853,3.697349481753054,1646,66.0,30.0,88.0,180.0,154.0,294.0,51.0,9.0,12.0,726.0,5.0,222.0,1075.0,158.761858936869,85.9560272623902,81.2789300204621,108.756023081637,101.618532548377,83.8332863729235,803862
2020-04-02,6669.95,7236.39,6575.13,6801.99,17212.82067,8.824970495410223,55.849998474121094,57.869998931884766,55.630001068115234,57.099998474121094,53.58207702636719,23895100,0.013221876531853,3.697349481753054,1646,66.0,30.0,88.0,180.0,154.0,294.0,51.0,9.0,12.0,726.0,5.0,222.0,1075.0,158.761858936869,85.9560272623902,81.2789300204621,108.756023081637,101.618532548377,83.8332863729235,803862
2020-04-03,6789.63,7047.96,6610.0,6742.57,10570.1064,8.816196436865814,56.939998626708984,57.529998779296875,55.720001220703125,56.34000015258789,52.8689079284668,15912400,-0.0133993247824744,3.699542834695636,1651,50.0,34.0,90.0,135.0,111.0,233.0,37.0,10.0,9.0,646.0,5.0,248.0,1005.0,159.00001502331,88.2179086573382,80.7584814111249,89.6627977329457,101.567326269626,83.930239652843,754391
2020-04-03,6789.63,7047.96,6610.0,6742.57,10570.1064,8.816196436865814,56.939998626708984,57.529998779296875,55.720001220703125,56.34000015258789,52.8689079284668,15912400,-0.0133993247824744,3.699542834695636,1651,50.0,34.0,90.0,135.0,111.0,233.0,37.0,10.0,9.0,646.0,5.0,248.0,1005.0,159.00001502331,88.2179086573382,80.7584814111249,89.6627977329457,101.567326269626,83.930239652843,754391
2020-04-06,6780.57,7376.59,6773.75,7352.43,13683.03789,8.902786149811595,58.880001068115234,60.59000015258789,58.810001373291016,60.2400016784668,56.528621673583984,19306700,0.0669318461980656,3.5933667978967736,1649,52.0,30.0,93.0,163.0,141.0,293.0,39.0,10.0,6.0,674.0,3.0,204.0,1034.0,159.428997505307,63.011256348175,80.8091748374487,80.1126668398066,101.798500688414,84.1729396543815,771478
2020-04-06,6780.57,7376.59,6773.75,7352.43,13683.03789,8.902786149811595,58.880001068115234,60.59000015258789,58.810001373291016,60.2400016784668,56.528621673583984,19306700,0.0669318461980656,3.5933667978967736,1649,52.0,30.0,93.0,163.0,141.0,293.0,39.0,10.0,6.0,674.0,3.0,204.0,1034.0,159.428997505307,63.011256348175,80.8091748374487,80.1126668398066,101.798500688414,84.1729396543815,771478
2020-04-07,7335.85,7469.0,7077.0,7202.73,11669.01427,8.882215399805299,62.5,63.189998626708984,60.060001373291016,60.099998474121094,56.39725875854492,18391000,-0.002326795202471,3.536593829355541,1648,66.0,32.0,112.0,148.0,143.0,232.0,51.0,3.0,10.0,715.0,4.0,252.0,1229.0,160.234252325579,62.3635397771645,80.8848628602523,70.1416359394886,101.665335096945,84.3216067660379,945739
2020-04-07,7335.85,7469.0,7077.0,7202.73,11669.01427,8.882215399805299,62.5,63.189998626708984,60.060001373291016,60.099998474121094,56.39725875854492,18391000,-0.002326795202471,3.536593829355541,1648,66.0,32.0,112.0,148.0,143.0,232.0,51.0,3.0,10.0,715.0,4.0,252.0,1229.0,160.234252325579,62.3635397771645,80.8848628602523,70.1416359394886,101.665335096945,84.3216067660379,945739
2020-04-08,7204.78,7428.95,7152.0,7367.36,8720.2105,8.904814712056005,60.93000030517578,62.619998931884766,60.43000030517578,62.279998779296875,58.44294738769531,11986700,0.0356305112133927,3.482575056621032,1647,59.0,36.0,107.0,140.0,113.0,193.0,34.0,8.0,9.0,593.0,5.0,198.0,996.0,159.427521824103,57.936182944886,80.8735681657223,70.2302922034035,101.288035332393,84.2540377443044,776631
2020-04-08,7204.78,7428.95,7152.0,7367.36,8720.2105,8.904814712056005,60.93000030517578,62.619998931884766,60.43000030517578,62.279998779296875,58.44294738769531,11986700,0.0356305112133927,3.482575056621032,1647,59.0,36.0,107.0,140.0,113.0,193.0,34.0,8.0,9.0,593.0,5.0,198.0,996.0,159.427521824103,57.936182944886,80.8735681657223,70.2302922034035,101.288035332393,84.2540377443044,776631
2020-04-09,7370.85,7376.59,7107.38,7293.93,8324.921773,8.894797774393592,63.470001220703125,64.33000183105469,62.650001525878906,63.220001220703125,59.32503128051758,21132300,0.0149803987307297,3.2044931137244923,1645,73.0,32.0,135.0,182.0,96.0,222.0,45.0,13.0,12.0,657.0,8.0,216.0,1148.0,156.885797141583,47.2193782500584,80.8741962240598,70.1138983889602,100.983103595235,84.1752742422145,724013
